Date,Close/Last,Volume,Open,High,Low
05/10/2021,$158.68,2987640,$159.75,$160.69,$158.50
05/07/2021,$158.98,2617982,$155.61,$159.26,$155.34
05/06/2021,$156.88,2798825,$156.86,$157.505,$154.02
05/05/2021,$156.39,2194909,$154.87,$156.73,$154.32
05/04/2021,$154.53,3025258,$154.48,$155.74,$152.8401
05/03/2021,$154.80,2726404,$154.59,$156.05,$154.01
04/30/2021,$153.35,2712846,$153.60,$154.04,$152.48
04/29/2021,$154.63,2636183,$153.85,$155.08,$152.09
04/28/2021,$152.54,2584455,$150.68,$153.455,$149.44
04/27/2021,$150.36,2692069,$150.70,$150.88,$148.85
04/26/2021,$150.34,4821052,$146.80,$151.12,$145.56
04/23/2021,$144.33,6400505,$141.54,$144.98,$140.68
04/22/2021,$147.16,3247306,$147.57,$148.92,$145.87
04/21/2021,$147.18,2161652,$144.00,$147.38,$143.02
04/20/2021,$145.10,2526892,$147.21,$147.50,$144.51
04/19/2021,$148.54,2259141,$149.19,$149.505,$147.80
04/16/2021,$149.99,3479952,$149.71,$150.45,$148.69
04/15/2021,$148.53,2901231,$147.51,$148.59,$145.50
04/14/2021,$147.42,2141855,$145.81,$148.75,$145.70
04/13/2021,$145.99,2132419,$146.55,$146.605,$143.84
04/12/2021,$147.57,1869013,$147.26,$147.77,$146.41
04/09/2021,$147.78,1783371,$148.21,$148.44,$146.69
04/08/2021,$147.04,2295770,$146.80,$147.16,$144.68
04/07/2021,$147.13,2399603,$147.42,$148.36,$145.72
04/06/2021,$146.15,2851170,$145.98,$146.53,$144.38
04/05/2021,$146.06,2960081,$146.91,$147.48,$145.61
04/01/2021,$144.57,2629367,$142.34,$144.63,$142.205
03/31/2021,$141.44,2957303,$142.98,$143.26,$141.35
03/30/2021,$143.49,2034531,$142.90,$144.48,$142.61
03/29/2021,$142.37,2220576,$141.98,$143.07,$140.31
03/26/2021,$143.73,2687546,$143.74,$143.98,$141.0506
03/25/2021,$142.28,2766588,$137.95,$142.53,$136.76
03/24/2021,$138.42,2638925,$137.97,$140.04,$137.6142
03/23/2021,$136.08,4905394,$138.94,$139.50,$135.125
03/22/2021,$139.95,2274119,$139.49,$140.99,$138.81
03/19/2021,$140.71,5098313,$141.90,$141.94,$139.7358
03/18/2021,$142.58,3173793,$145.49,$145.50,$142.07
03/17/2021,$144.68,3278463,$144.76,$144.82,$141.90
03/16/2021,$143.30,4031004,$147.25,$147.265,$142.82
03/15/2021,$146.99,2587554,$148.04,$148.92,$146.03
03/12/2021,$148.54,2420091,$149.10,$150.64,$148.02
03/11/2021,$147.75,3147700,$146.00,$147.82,$145.13
03/10/2021,$146.75,3049798,$145.70,$148.29,$145.4401
03/09/2021,$145.10,5806098,$148.58,$149.08,$144.11
03/08/2021,$150.27,4283406,$147.28,$151.46,$146.72
03/05/2021,$147.33,5048348,$144.66,$147.96,$142.08
03/04/2021,$142.68,4461743,$142.15,$144.11,$139.95
03/03/2021,$142.59,4393693,$140.00,$144.25,$140.00
03/02/2021,$139.25,2929140,$138.24,$140.19,$138.08
03/01/2021,$138.71,2972111,$138.18,$139.77,$138.12
02/26/2021,$135.26,3654873,$137.10,$138.25,$133.79
02/25/2021,$137.08,3607516,$140.62,$140.64,$136.37
02/24/2021,$139.89,4099537,$137.20,$140.95,$136.81
02/23/2021,$136.94,4814427,$136.47,$138.31,$134.28
02/22/2021,$135.95,3923076,$131.51,$136.47,$131.37
02/19/2021,$131.71,3419709,$129.49,$133.36,$129.49
02/18/2021,$128.49,2269742,$127.49,$128.83,$126.075
02/17/2021,$128.56,3199431,$130.08,$131.16,$128.44
02/16/2021,$130.68,2730821,$128.91,$130.91,$128.25
02/12/2021,$129.62,2873279,$128.19,$130.46,$128.00
02/11/2021,$128.31,3732993,$127.45,$129.12,$126.98
02/10/2021,$128.23,2929085,$127.63,$128.70,$126.84
02/09/2021,$126.68,2174998,$127.65,$127.66,$126.20
02/08/2021,$127.99,3360932,$126.87,$128.40,$126.745
02/05/2021,$126.28,3184161,$126.62,$127.34,$125.63
02/04/2021,$124.90,3916137,$120.99,$125.41,$120.80
02/03/2021,$120.44,2782538,$120.08,$120.98,$119.5604
02/02/2021,$120.70,4037011,$118.29,$122.42,$118.28
02/01/2021,$117.03,3359755,$117.70,$119.29,$117.00
01/29/2021,$116.26,5059268,$117.74,$118.39,$115.81
01/28/2021,$118.97,5788461,$117.43,$120.3799,$116.60
01/27/2021,$114.09,5816887,$114.86,$116.80,$112.0985
01/26/2021,$116.15,8932506,$118.75,$120.29,$115.72
01/25/2021,$121.15,6156720,$124.24,$125.00,$120.32
01/22/2021,$126.14,2955018,$125.74,$127.055,$124.88
01/21/2021,$127.43,3655162,$128.29,$128.89,$126.10
01/20/2021,$128.94,4090178,$127.19,$129.54,$127.07
01/19/2021,$126.75,5818462,$125.49,$128.06,$124.24
01/15/2021,$122.15,3948310,$122.48,$122.86,$121.71
01/14/2021,$123.78,3404723,$122.65,$124.50,$122.085
01/13/2021,$122.40,3678359,$121.60,$123.89,$121.16
01/12/2021,$121.62,2671310,$122.00,$122.315,$120.7201
01/11/2021,$121.06,3311225,$120.42,$121.41,$119.39
01/08/2021,$121.78,2934467,$122.07,$122.195,$119.52
01/07/2021,$121.66,8696634,$124.10,$125.6873,$117.3501
01/06/2021,$123.06,5861455,$121.00,$124.73,$120.81
01/05/2021,$118.67,2112678,$118.26,$119.28,$117.10
01/04/2021,$118.04,3472122,$121.30,$121.80,$116.85
12/31/2020,$120.91,1747820,$119.71,$121.06,$119.16
12/30/2020,$119.43,1954220,$118.25,$119.948,$118.15
12/29/2020,$118.14,1860390,$119.24,$119.35,$118.00
12/28/2020,$118.36,1878730,$118.05,$119.35,$117.60
12/24/2020,$117.35,706966,$116.93,$117.44,$115.82
12/23/2020,$116.95,2725210,$115.78,$118.19,$115.78
12/22/2020,$114.55,3634384,$116.19,$116.26,$114.38
12/21/2020,$116.41,4528289,$115.77,$118.00,$113.72
12/18/2020,$117.51,8394103,$118.59,$119.36,$116.65
12/17/2020,$118.98,3747029,$119.41,$119.6691,$118.46
12/16/2020,$119.00,2943758,$118.93,$119.59,$118.28
12/15/2020,$119.10,4529332,$118.79,$119.31,$115.56
12/14/2020,$117.36,5336327,$121.73,$121.79,$116.65
12/11/2020,$120.23,2942770,$120.11,$120.50,$118.84
12/10/2020,$121.84,2818840,$120.72,$122.13,$119.70
12/09/2020,$121.69,3622849,$123.28,$123.96,$121.0065
12/08/2020,$123.52,3623321,$122.47,$124.55,$122.02
12/07/2020,$123.94,4253683,$124.51,$124.87,$122.63
12/04/2020,$125.04,5048606,$124.35,$125.32,$123.85
12/03/2020,$123.12,4285438,$122.85,$123.95,$122.115
12/02/2020,$122.33,3271937,$119.28,$122.85,$118.90
12/01/2020,$119.93,3584437,$120.32,$122.57,$119.85
11/30/2020,$118.59,3517667,$120.03,$121.4848,$118.00
11/27/2020,$120.59,2447715,$120.53,$121.69,$119.79
11/25/2020,$120.58,4646612,$119.50,$120.98,$118.25
11/24/2020,$120.39,6169168,$119.00,$120.84,$117.89
11/23/2020,$116.09,3024092,$114.24,$116.78,$113.72
11/20/2020,$112.58,3702955,$113.74,$114.54,$111.90
11/19/2020,$114.14,3249828,$113.78,$114.80,$112.53
11/18/2020,$114.24,3264263,$116.94,$118.76,$114.19
11/17/2020,$116.48,4023241,$116.97,$117.79,$114.14
11/16/2020,$118.67,5339095,$119.10,$120.39,$116.75
11/13/2020,$114.99,4812925,$112.34,$115.635,$112.21
11/12/2020,$111.10,4942909,$109.82,$112.12,$109.5523
11/11/2020,$111.12,5642656,$115.93,$116.00,$110.302
11/10/2020,$115.95,7056799,$118.59,$119.89,$115.12
11/09/2020,$117.37,17261690,$110.54,$119.81,$110.19
11/06/2020,$96.69,3126557,$98.52,$98.64,$96.27
11/05/2020,$98.11,4197252,$97.21,$98.32,$96.84
11/04/2020,$96.40,4545528,$94.00,$97.82,$92.86
11/03/2020,$96.29,4004301,$94.75,$96.8481,$94.40
11/02/2020,$93.40,3573259,$92.96,$94.13,$92.27
10/30/2020,$91.24,4736471,$90.80,$91.32,$89.11
10/29/2020,$91.07,5419484,$91.41,$92.23,$90.13
10/28/2020,$91.60,7037765,$91.96,$93.57,$91.00
10/27/2020,$94.93,3780294,$97.62,$97.70,$94.90
10/26/2020,$96.88,5731514,$99.77,$100.10,$95.78
10/23/2020,$100.98,8921228,$100.63,$103.64,$100.00
10/22/2020,$104.79,3748804,$101.70,$104.86,$101.5701
10/21/2020,$101.43,2588393,$103.17,$103.385,$101.355
10/20/2020,$103.14,2955074,$102.94,$104.61,$102.83
10/19/2020,$102.47,3196787,$105.13,$105.22,$102.25
10/16/2020,$104.91,2394339,$104.65,$105.68,$104.20
10/15/2020,$104.43,2699337,$103.44,$104.89,$103.02
10/14/2020,$104.81,2826595,$105.38,$106.27,$104.76
10/13/2020,$105.01,2602606,$105.89,$106.59,$104.76
10/12/2020,$106.61,2626756,$106.46,$107.01,$106.00
10/09/2020,$106.34,3510785,$105.99,$107.21,$105.235
10/08/2020,$106.06,2922912,$104.33,$106.14,$104.06
10/07/2020,$103.38,3048720,$102.81,$104.1546,$102.39
10/06/2020,$101.76,3309168,$105.01,$105.29,$101.32
10/05/2020,$103.89,2863463,$103.33,$104.08,$102.27
10/02/2020,$101.61,3783618,$99.78,$103.14,$98.63
10/01/2020,$101.33,4179279,$100.33,$101.48,$99.37
09/30/2020,$100.25,5060944,$98.23,$101.52,$98.23
09/29/2020,$97.75,3200685,$98.74,$99.35,$97.23
09/28/2020,$98.82,3931088,$99.00,$99.725,$98.63
09/25/2020,$96.26,2775850,$94.68,$96.85,$94.46
09/24/2020,$95.45,4249018,$95.34,$96.8988,$93.71
09/23/2020,$95.56,9427242,$95.76,$97.10,$95.09
09/22/2020,$98.48,4884443,$98.01,$99.7847,$96.41
09/21/2020,$98.17,8340195,$100.60,$100.63,$96.215
09/18/2020,$103.44,6630252,$104.46,$106.12,$103.31
09/17/2020,$104.66,3215625,$104.27,$105.35,$103.3201
09/16/2020,$105.98,5799110,$106.73,$107.49,$104.69
09/15/2020,$106.68,3371640,$107.84,$108.12,$106.24
09/14/2020,$107.27,3620420,$104.65,$107.69,$104.22
09/11/2020,$103.36,2604824,$102.91,$103.85,$102.0105
09/10/2020,$102.77,3289041,$104.19,$105.11,$102.31
09/09/2020,$103.78,2474721,$104.57,$104.71,$102.69
09/08/2020,$103.67,4517032,$104.42,$105.08,$103.30
09/04/2020,$105.67,5235348,$106.35,$108.275,$104.48
09/03/2020,$104.46,6747861,$104.97,$109.03,$103.85
09/02/2020,$104.40,3536855,$102.58,$104.87,$102.29
09/01/2020,$102.47,3143403,$100.54,$102.78,$100.16
08/31/2020,$101.59,4665753,$102.90,$102.90,$101.36
08/28/2020,$102.54,4382870,$102.15,$102.90,$100.74
08/27/2020,$101.53,3992187,$98.76,$102.14,$98.53
08/26/2020,$98.40,2936486,$98.56,$99.14,$97.81
08/25/2020,$99.05,2946625,$100.62,$100.79,$98.0282
08/24/2020,$99.33,4141096,$96.68,$99.37,$96.39
08/21/2020,$96.15,2845431,$96.49,$97.65,$95.96
08/20/2020,$96.72,3102494,$95.74,$97.5755,$95.68
08/19/2020,$96.89,3079639,$96.82,$97.9148,$95.89
08/18/2020,$96.67,3337580,$98.19,$98.83,$96.47
08/17/2020,$97.55,7488517,$99.92,$100.00,$97.44
08/14/2020,$100.41,1956491,$99.66,$101.29,$99.27
08/13/2020,$100.42,3265769,$100.53,$101.83,$99.50
08/12/2020,$101.68,3408210,$104.76,$104.80,$100.68
08/11/2020,$103.26,4744256,$103.99,$105.70,$102.96
08/10/2020,$101.62,5254766,$99.49,$102.645,$99.26
08/07/2020,$99.16,4690730,$95.29,$99.30,$94.95
08/06/2020,$95.92,2698777,$95.18,$96.265,$94.48
08/05/2020,$95.39,2852335,$93.82,$95.58,$93.81
08/04/2020,$93.19,2415124,$93.49,$93.7966,$92.49
08/03/2020,$93.54,2869843,$93.31,$94.40,$92.44
07/31/2020,$93.32,4088793,$94.31,$94.45,$92.23
07/30/2020,$94.65,3856299,$94.68,$94.78,$92.50
07/29/2020,$96.69,2791954,$94.71,$96.75,$94.44
07/28/2020,$94.42,3567652,$95.76,$96.29,$94.18
