Date,Close/Last,Volume,Open,High,Low
06/24/2021,$66.19,268,$66.19,$66.19,$66.19
06/23/2021,$68.4384,262,$68.4384,$68.4384,$68.4384
06/22/2021,$65.54,675,$66.85,$70.16,$65.54
06/21/2021,$69.771,N/A,$69.771,$69.771,$69.771
06/18/2021,$69.771,415,$69.771,$69.771,$69.771
06/17/2021,$70.3052,264,$70.3052,$70.3052,$70.3052
06/16/2021,$71.33,430,$71.29,$71.33,$71.29
06/15/2021,$71.90,2055,$72.10,$72.10,$71.90
06/14/2021,$72.35,1236,$72.30,$72.35,$72.25
06/11/2021,$71.837,177,$71.837,$71.837,$71.837
06/10/2021,$71.488,2666,$71.488,$71.488,$71.488
06/09/2021,$71.625,4032,$71.625,$71.625,$71.625
06/08/2021,$72.375,7273,$72.181,$72.375,$72.181
06/07/2021,$70.00,1409,$70.00,$70.00,$70.00
06/04/2021,$69.83,N/A,$69.83,$69.83,$69.83
06/03/2021,$69.83,343,$69.83,$69.83,$69.83
06/02/2021,$70.18,117,$70.18,$70.18,$70.18
06/01/2021,$71.30,200,$71.30,$71.30,$71.30
05/28/2021,$71.32,N/A,$71.32,$71.32,$71.32
05/27/2021,$71.32,155,$71.32,$71.32,$71.32
05/26/2021,$74.3163,N/A,$74.3163,$74.3163,$74.3163
05/25/2021,$74.3163,813,$74.3163,$74.3163,$74.3163
05/24/2021,$73.5793,N/A,$73.5793,$73.5793,$73.5793
05/21/2021,$73.5793,524,$73.5793,$73.5793,$73.5793
05/20/2021,$73.4483,2711,$72.7612,$73.4483,$72.7612
05/19/2021,$70.00,272,$67.64,$70.00,$67.64
05/18/2021,$68.35,2634,$68.35,$71.0678,$68.35
05/17/2021,$68.60,62236,$71.00,$71.025,$68.60
05/14/2021,$70.045,435,$70.045,$70.045,$70.045
05/13/2021,$69.7788,522,$69.7788,$69.7788,$69.7788
05/12/2021,$69.02,N/A,$69.02,$69.02,$69.02
05/11/2021,$69.02,1045,$68.3437,$69.02,$68.007
05/10/2021,$71.8064,N/A,$71.8064,$71.8064,$71.8064
05/07/2021,$71.8064,2265,$72.00,$72.00,$71.8064
05/06/2021,$71.2272,N/A,$71.2272,$71.2272,$71.2272
05/05/2021,$71.2272,514,$71.2272,$71.2272,$71.2272
05/04/2021,$70.8823,9267,$69.01,$70.8882,$69.01
05/03/2021,$69.20,403,$69.20,$69.20,$69.20
04/30/2021,$70.87,487,$70.87,$70.87,$70.87
04/29/2021,$71.15,1834,$71.373,$71.4074,$71.15
04/28/2021,$70.6266,908,$69.95,$70.6266,$69.95
04/27/2021,$69.25,59978,$71.3875,$71.3875,$69.25
04/26/2021,$71.87,N/A,$71.87,$71.87,$71.87
04/23/2021,$71.87,1543,$72.20,$72.20,$71.0102
04/22/2021,$71.72,3604,$71.44,$72.28,$71.44
04/21/2021,$71.31,504,$70.6928,$71.31,$70.6928
04/20/2021,$71.4754,441,$71.4754,$71.4754,$71.4754
04/19/2021,$73.45,4921,$72.00,$73.45,$72.00
04/16/2021,$71.45,60371,$71.96,$71.96,$71.31
04/15/2021,$70.48,1845,$71.34,$71.34,$70.48
04/14/2021,$70.7067,22495,$70.51,$70.7067,$69.65
04/13/2021,$71.36,N/A,$71.36,$71.36,$71.36
04/12/2021,$71.36,N/A,$71.36,$71.36,$71.36
04/09/2021,$71.36,2304,$70.775,$71.36,$70.775
04/08/2021,$71.07,537,$71.3518,$71.3518,$71.07
04/07/2021,$71.10,3330,$71.2795,$71.2795,$70.10
04/06/2021,$69.26,2777,$69.178,$69.61,$69.178
04/05/2021,$68.13,N/A,$68.13,$68.13,$68.13
04/01/2021,$68.13,821,$70.52,$70.52,$68.13
03/31/2021,$66.43,1551,$66.43,$66.43,$66.43
03/30/2021,$69.4371,1598,$68.7802,$69.4371,$68.7802
03/29/2021,$70.49,228,$70.49,$70.49,$70.49
03/26/2021,$69.90,700,$68.00,$69.90,$68.00
03/25/2021,$68.05,888,$68.00,$68.29,$68.00
03/24/2021,$68.69,6480,$68.90,$68.9791,$68.69
03/23/2021,$70.99,789,$70.99,$70.99,$70.99
03/22/2021,$71.20,N/A,$71.20,$71.20,$71.20
03/19/2021,$71.20,1070,$70.1822,$71.22,$70.1822
03/18/2021,$71.29,10762,$70.0795,$71.29,$70.0795
03/17/2021,$72.05,531,$72.05,$72.05,$72.05
03/16/2021,$71.12,N/A,$71.12,$71.12,$71.12
03/15/2021,$71.12,978,$70.00,$71.12,$70.00
03/12/2021,$69.0617,1597,$69.0617,$69.0617,$69.0617
03/11/2021,$69.00,541,$69.00,$69.00,$69.00
03/10/2021,$69.42,2074,$66.20,$69.42,$66.20
03/09/2021,$67.2765,5754,$67.8421,$67.8421,$67.2765
03/08/2021,$65.49,551,$67.8171,$67.8171,$65.49
03/05/2021,$67.6615,607,$67.6615,$67.6615,$67.6615
03/04/2021,$67.56,357,$67.57,$67.57,$67.56
03/03/2021,$67.0877,5762,$66.50,$67.52,$66.0807
03/02/2021,$66.66,921,$67.6652,$67.6652,$66.66
03/01/2021,$69.52,486,$69.52,$69.52,$69.52
02/26/2021,$67.77,2082,$68.9068,$68.9068,$67.77
02/25/2021,$71.3827,5226,$71.4265,$71.5065,$71.3827
02/24/2021,$69.5394,568,$69.5394,$69.5394,$69.5394
02/23/2021,$69.32,1828,$70.3684,$70.3684,$69.32
02/22/2021,$71.97,854,$68.30,$71.97,$68.30
02/19/2021,$68.36,10204,$70.00,$70.00,$68.36
02/18/2021,$66.41,897,$66.49,$66.49,$66.41
02/17/2021,$67.1676,506,$67.1676,$67.1676,$67.1676
02/16/2021,$66.3439,455,$66.3439,$66.838,$66.3439
02/12/2021,$65.51,N/A,$65.51,$65.51,$65.51
02/11/2021,$65.51,1637,$65.67,$65.67,$65.51
02/10/2021,$64.3147,305,$64.3147,$64.3147,$64.3147
02/09/2021,$64.3405,482,$64.3405,$64.3405,$64.3405
02/08/2021,$64.20,410,$64.20,$64.20,$64.20
02/05/2021,$64.175,13048,$64.3388,$64.3388,$63.48
02/04/2021,$65.35,3476,$64.5865,$65.60,$63.34
02/03/2021,$65.3324,1246,$65.7633,$65.7633,$65.3324
02/02/2021,$66.34,8244,$66.29,$66.34,$65.375
02/01/2021,$65.37,3264,$67.273,$69.00,$65.37
01/29/2021,$66.725,11071,$66.3483,$66.7875,$66.3199
01/28/2021,$67.61,1995,$67.43,$67.61,$66.9268
01/27/2021,$69.47,1388,$66.8305,$69.47,$66.4186
01/26/2021,$67.4691,1027,$67.25,$67.7761,$67.25
01/25/2021,$67.14,7092,$65.908,$67.14,$65.75
01/22/2021,$66.86,2840,$66.3327,$66.86,$66.3327
01/21/2021,$67.1641,3388,$66.9405,$67.2041,$66.9399
01/20/2021,$67.77,5552,$64.82,$67.77,$64.82
01/19/2021,$68.66,23981,$67.8134,$68.75,$67.8134
01/15/2021,$65.08,2485,$64.87,$65.08,$64.81
01/14/2021,$64.79,1897,$64.4584,$64.79,$64.4584
01/13/2021,$64.68,840,$64.48,$65.67,$64.48
01/12/2021,$63.715,5144,$63.50,$64.331,$63.34
01/11/2021,$64.99,11317,$64.49,$65.05,$63.38
01/08/2021,$64.7338,5345,$65.375,$65.51,$64.7338
01/07/2021,$67.65,7025,$66.66,$67.65,$66.35
01/06/2021,$66.77,5240,$68.00,$68.00,$66.77
01/05/2021,$66.8454,1330,$67.3197,$67.3197,$66.8454
01/04/2021,$66.5897,13364,$67.11,$67.11,$66.5897
12/31/2020,$67.73,1303,$65.50,$67.73,$65.50
12/30/2020,$67.56,9593,$66.544,$67.56,$65.88
12/29/2020,$66.50,9209,$66.8095,$66.8251,$66.50
12/28/2020,$67.1628,3006,$65.24,$67.1628,$65.24
12/24/2020,$65.295,1727,$65.295,$65.295,$65.295
12/23/2020,$65.21,6821,$65.309,$65.84,$65.21
12/22/2020,$64.63,74189,$65.7336,$65.7336,$64.63
12/21/2020,$63.00,1278,$63.7004,$63.7004,$63.00
12/18/2020,$65.34,1447,$65.8944,$66.1007,$65.34
12/17/2020,$65.50,2427,$66.593,$67.06,$65.50
12/16/2020,$66.58,28693,$64.9991,$66.58,$64.9991
12/15/2020,$63.7237,5827,$63.44,$63.7237,$63.44
12/14/2020,$63.32,1899,$63.7378,$64.0683,$63.32
12/11/2020,$63.64,4671,$63.17,$63.7218,$63.168
12/10/2020,$63.8736,1711,$63.44,$63.8736,$63.44
12/09/2020,$62.13,11770,$62.7327,$63.2465,$62.13
12/08/2020,$62.82,1218,$62.95,$62.95,$62.82
12/07/2020,$62.45,2280,$62.38,$63.49,$62.38
12/04/2020,$61.58,9492,$62.902,$63.38,$61.52
12/03/2020,$62.27,N/A,$62.27,$62.27,$62.27
12/02/2020,$62.27,2296,$63.56,$63.56,$62.27
12/01/2020,$64.0739,6435,$64.1375,$64.5291,$64.0739
11/30/2020,$63.10,1060,$64.2714,$64.2714,$63.10
11/27/2020,$63.0068,1201,$62.73,$63.0068,$62.73
11/25/2020,$61.57,2529,$62.54,$62.54,$61.57
11/24/2020,$60.82,5505,$61.6207,$61.6207,$60.82
11/23/2020,$60.35,5306,$60.15,$60.55,$60.15
11/20/2020,$61.7147,8463,$61.7147,$61.7147,$61.7147
11/19/2020,$63.61,15148,$63.363,$63.61,$62.00
11/18/2020,$63.78,2084,$63.86,$63.86,$63.78
11/17/2020,$63.62,11126,$65.065,$65.065,$63.62
11/16/2020,$64.8793,3068,$64.8793,$64.8793,$64.8793
11/13/2020,$63.64,2845,$64.273,$65.46,$63.64
11/12/2020,$64.87,12165,$64.05,$64.87,$64.05
11/11/2020,$64.2754,6289,$63.73,$64.9884,$63.73
11/10/2020,$63.14,17561,$63.14,$63.14,$63.14
11/09/2020,$62.2264,806,$62.2264,$62.2264,$62.2264
11/06/2020,$57.99,1326,$59.1466,$59.1466,$57.99
11/05/2020,$59.03,11106,$58.94,$60.19,$58.94
11/04/2020,$58.40,4273,$58.9141,$59.36,$57.95
11/03/2020,$58.2753,28146,$56.59,$58.2753,$56.59
11/02/2020,$56.30,4963,$54.88,$56.30,$54.79
10/30/2020,$55.1468,2374,$54.5539,$55.1468,$54.5539
10/29/2020,$55.0099,2093,$54.0243,$55.0099,$54.0243
10/28/2020,$54.40,137823,$54.72,$55.4307,$54.11
10/27/2020,$57.52,220903,$58.03,$59.06,$57.47
10/26/2020,$58.839,9499,$59.994,$60.38,$58.839
10/23/2020,$59.70,30908,$60.0815,$60.0815,$59.70
10/22/2020,$59.5178,1316,$59.4257,$59.97,$59.4257
10/21/2020,$60.43,584,$60.43,$60.43,$60.43
10/20/2020,$61.38,2688,$61.65,$61.85,$61.38
10/19/2020,$62.40,5091,$62.851,$63.53,$62.40
10/16/2020,$63.42,3166,$62.565,$63.51,$61.74
10/15/2020,$63.84,2928,$64.9614,$64.9614,$63.84
10/14/2020,$64.51,926,$65.23,$65.70,$64.51
10/13/2020,$64.475,12332,$65.55,$65.55,$64.40
10/12/2020,$66.81,3408,$66.183,$66.81,$65.78
10/09/2020,$66.35,21131,$64.84,$66.35,$64.84
10/08/2020,$64.30,5783,$64.406,$64.50,$63.884
10/07/2020,$64.245,3610,$64.2363,$64.4774,$63.38
10/06/2020,$65.16,1212,$64.993,$65.16,$64.91
10/05/2020,$65.44,3238,$64.825,$65.44,$64.825
10/02/2020,$63.45,5393,$63.45,$65.16,$63.45
10/01/2020,$65.2235,1556,$64.11,$65.2235,$64.07
09/30/2020,$64.14,6498,$64.85,$65.54,$64.14
09/29/2020,$64.9889,1383,$64.08,$64.9889,$64.08
09/28/2020,$64.22,788,$65.32,$65.32,$64.22
09/25/2020,$63.98,2327,$62.919,$63.98,$62.919
09/24/2020,$62.81,4966,$63.701,$64.10,$62.81
09/23/2020,$64.01,10888,$64.86,$64.86,$63.49
09/22/2020,$63.96,1982,$64.637,$65.66,$63.96
09/21/2020,$63.90,2683,$65.479,$65.90,$63.90
09/18/2020,$68.91,2686,$67.16,$68.91,$67.16
09/17/2020,$68.83,746,$68.61,$68.83,$68.5802
09/16/2020,$68.22,4138,$68.475,$69.09,$68.22
09/15/2020,$68.35,5189,$68.15,$68.35,$68.15
09/14/2020,$68.77,2684,$68.52,$68.77,$67.62
09/11/2020,$68.72,1115,$67.671,$68.72,$66.94
09/10/2020,$68.39,1911,$68.39,$68.45,$68.39
09/09/2020,$68.67,1220,$67.45,$68.67,$67.45
09/08/2020,$67.51,2370,$66.3607,$67.51,$66.3607
09/04/2020,$67.01,6747,$67.01,$67.01,$67.01
09/03/2020,$68.01,1686,$67.849,$68.01,$66.40
09/02/2020,$66.16,2081,$65.709,$66.16,$65.709
09/01/2020,$65.66,882,$65.1353,$65.66,$65.1353
08/31/2020,$66.55,1748,$65.76,$66.55,$65.76
08/28/2020,$65.725,2872,$66.41,$66.62,$65.475
08/27/2020,$66.59,12925,$67.1476,$67.1476,$66.2519
08/26/2020,$65.84,2412,$66.81,$67.31,$65.80
08/25/2020,$67.22,4222,$67.26,$67.26,$66.20
08/24/2020,$67.28,766,$66.35,$67.28,$66.35
08/21/2020,$66.16,448,$66.16,$66.16,$66.16
08/20/2020,$67.31,2073,$65.70,$67.31,$65.70
08/19/2020,$68.21,3569,$68.26,$68.26,$67.1867
08/18/2020,$66.79,12863,$68.05,$68.05,$66.79
08/17/2020,$66.24,2719,$67.51,$67.51,$66.24
08/14/2020,$66.72,1074,$66.173,$66.72,$66.173
08/13/2020,$66.12,2455,$66.63,$66.63,$66.12
08/12/2020,$66.5488,1676,$66.79,$66.9897,$66.5488
08/11/2020,$65.15,13177,$66.39,$66.39,$65.15
08/10/2020,$64.8599,1384,$64.90,$64.92,$64.4586
08/07/2020,$64.00,1774,$64.635,$64.89,$64.00
08/06/2020,$65.36,3539,$65.23,$66.48,$65.11
08/05/2020,$66.05,1352,$66.9262,$66.9262,$66.05
08/04/2020,$66.76,1462,$66.3104,$66.76,$66.3104
08/03/2020,$67.002,1271,$66.6435,$67.002,$66.6435
07/31/2020,$67.12,1577,$68.00,$68.12,$67.12
07/30/2020,$67.81,1110,$65.94,$67.81,$65.94
07/29/2020,$70.29,1463,$71.70,$71.70,$70.25
07/28/2020,$70.46,755,$70.46,$70.46,$70.46
07/27/2020,$69.92,1000,$69.96,$69.96,$69.92
07/24/2020,$71.09,568,$71.09,$71.09,$71.09
07/23/2020,$70.20,521,$70.20,$70.20,$70.20
07/22/2020,$69.29,2603,$70.2385,$70.2385,$69.29
07/21/2020,$70.81,886,$70.80,$70.81,$70.76
07/20/2020,$69.96,1413,$69.96,$69.96,$68.59
07/17/2020,$67.85,2161,$69.26,$69.40,$67.85
07/16/2020,$69.46,N/A,$69.46,$69.46,$69.46
07/15/2020,$69.46,2780,$68.58,$69.76,$68.34
07/14/2020,$68.26,1249,$68.16,$68.26,$68.09
07/13/2020,$70.00,790,$69.96,$70.00,$69.96
07/10/2020,$69.25,1316,$68.87,$69.25,$68.04
07/09/2020,$68.19,1662,$67.4135,$68.19,$67.4135
07/08/2020,$68.5116,1319,$68.5116,$68.5116,$68.5116
07/07/2020,$69.87,756,$69.87,$69.87,$69.87
07/06/2020,$69.19,1833,$70.043,$70.1733,$69.18
07/02/2020,$69.74,1530,$70.95,$70.95,$69.74
07/01/2020,$69.41,1023,$67.14,$69.41,$67.14
06/30/2020,$68.87,1700,$68.65,$70.11,$68.65
06/29/2020,$70.53,1018,$69.157,$70.53,$69.15
06/26/2020,$72.58,776,$72.71,$72.71,$72.58
06/25/2020,$70.29,851,$70.5842,$71.7791,$70.29
06/24/2020,$72.51,1500,$71.14,$72.51,$70.56
06/23/2020,$73.91,1334,$73.81,$73.91,$72.8439
06/22/2020,$72.86,950,$71.678,$72.86,$70.94
06/19/2020,$73.71,3972,$71.85,$73.71,$71.85
06/18/2020,$71.00,559,$71.00,$71.00,$71.00
06/17/2020,$70.50,1644,$70.50,$70.50,$70.50
06/16/2020,$70.54,1854,$70.55,$70.55,$70.54
06/15/2020,$69.61,3450,$68.921,$69.61,$67.69
06/12/2020,$67.69,2501,$69.8841,$69.8841,$67.69
06/11/2020,$68.67,2853,$71.42,$71.42,$68.67
06/10/2020,$73.15,976,$71.76,$73.18,$71.76
06/09/2020,$72.3431,6218,$73.55,$73.55,$72.3431
06/08/2020,$72.28,2036,$71.32,$73.03,$71.32
06/05/2020,$72.35,4206,$70.3389,$72.35,$70.1855
06/04/2020,$70.49,1332,$70.82,$70.82,$70.49
06/03/2020,$70.91,2035,$70.679,$70.91,$70.58
06/02/2020,$69.94,739,$69.94,$69.94,$69.94
06/01/2020,$67.81,6312,$69.65,$69.65,$67.80
05/29/2020,$68.81,1774,$69.53,$69.53,$68.28
05/28/2020,$68.22,15408,$68.943,$69.58,$68.22
05/27/2020,$67.30,104,$67.30,$67.30,$67.30
05/26/2020,$67.64,251,$67.64,$67.64,$67.64
05/22/2020,$66.15,2945,$66.15,$66.15,$66.15
05/21/2020,$67.459,655,$69.60,$69.60,$67.459
05/20/2020,$68.5169,109074,$67.8742,$68.5169,$67.8742
05/19/2020,$67.5264,1255,$67.3029,$67.72,$67.3029
05/18/2020,$69.275,1214,$67.66,$69.275,$67.48
05/15/2020,$66.0074,790,$66.0074,$66.0074,$66.0074
05/14/2020,$64.7943,2660,$65.117,$65.117,$64.35
05/13/2020,$67.4933,1190,$67.5341,$68.331,$67.4933
05/12/2020,$70.80,1847,$68.7405,$70.80,$68.2417
05/11/2020,$69.5586,1051,$69.00,$69.5586,$69.00
05/08/2020,$69.2907,644,$69.2907,$69.2907,$69.2907
05/07/2020,$67.3422,1200,$67.3422,$67.3422,$67.3422
05/06/2020,$66.661,5318,$66.661,$66.661,$66.661
05/05/2020,$66.34,1515,$66.9668,$66.9668,$66.34
05/04/2020,$66.5215,1152,$66.5215,$66.5215,$66.5215
05/01/2020,$69.00,N/A,$69.00,$69.00,$69.00
04/30/2020,$69.00,2215,$68.06,$69.00,$68.06
04/29/2020,$68.45,887,$67.80,$68.45,$67.80
04/28/2020,$68.80,758,$68.20,$69.25,$68.20
04/27/2020,$69.7759,1411,$69.1306,$69.7759,$69.1306
04/24/2020,$67.8076,624,$67.5873,$67.8076,$67.5873
04/23/2020,$66.16,55274,$66.2906,$66.95,$65.5601
04/22/2020,$66.66,1802,$67.47,$67.9758,$66.66
04/21/2020,$67.47,3819,$68.2576,$68.2576,$67.47
04/20/2020,$68.34,N/A,$68.34,$68.34,$68.34
04/17/2020,$68.34,9034,$68.34,$68.34,$68.34
04/16/2020,$67.9254,290,$67.9254,$67.9254,$67.9254
04/15/2020,$68.0122,2840,$68.0122,$68.0122,$68.0122
04/14/2020,$67.0432,1628,$71.10,$71.10,$67.0432
04/13/2020,$63.57,N/A,$63.57,$63.57,$63.57
04/09/2020,$63.57,6447,$63.57,$63.9272,$63.57
04/08/2020,$62.00,2337,$65.50,$65.50,$62.00
04/07/2020,$63.19,1261,$63.65,$63.65,$63.19
04/06/2020,$63.4013,2661,$62.8268,$63.7558,$62.8268
04/03/2020,$60.00,1790,$60.00,$60.00,$60.00
04/02/2020,$60.92,2899,$59.42,$66.50,$59.36
04/01/2020,$62.0534,68355,$62.75,$62.75,$61.8487
03/31/2020,$68.30,2160,$63.6162,$68.30,$63.6162
03/30/2020,$63.425,779,$62.2813,$63.425,$60.96
03/27/2020,$61.6983,933,$62.2861,$62.2861,$61.01
03/26/2020,$63.43,47684,$63.7309,$63.9179,$63.1149
03/25/2020,$57.8901,1935,$59.0557,$60.15,$57.8901
03/24/2020,$59.5729,4009,$58.652,$59.5729,$56.63
03/23/2020,$59.00,1548,$61.3044,$61.3044,$59.00
03/20/2020,$63.632,657,$63.632,$63.632,$63.632
03/19/2020,$63.28,2195,$65.2111,$66.0523,$63.28
03/18/2020,$61.26,3839,$64.9197,$64.9197,$61.26
03/17/2020,$63.15,19901,$61.6642,$64.1527,$59.58
03/16/2020,$59.90,4901,$56.65,$60.15,$56.65
03/13/2020,$60.625,8476,$59.3087,$60.825,$59.2323
03/12/2020,$57.72,3213,$62.18,$62.18,$57.72
03/11/2020,$62.99,1209,$66.6543,$66.6543,$62.99
03/10/2020,$66.66,3198,$67.17,$67.17,$64.62
03/09/2020,$65.80,42450,$69.13,$69.13,$65.80
03/06/2020,$68.202,28834,$69.00,$69.338,$68.202
03/05/2020,$69.25,10403,$69.5818,$70.5976,$69.25
03/04/2020,$71.00,3332,$69.88,$71.00,$69.63
03/03/2020,$70.25,41451,$70.53,$70.5905,$69.51
03/02/2020,$69.86,1320,$69.73,$70.1882,$69.5526
02/28/2020,$69.18,25673,$69.5289,$70.4363,$69.18
02/27/2020,$71.7635,386,$71.7635,$71.7635,$71.7635
02/26/2020,$73.933,2955,$74.0539,$74.0539,$73.933
02/25/2020,$73.4379,9256,$73.216,$73.5824,$72.62
02/24/2020,$73.2953,79286,$73.2953,$73.2953,$73.2953
02/21/2020,$76.00,5148,$76.04,$76.8308,$76.00
02/20/2020,$78.2975,N/A,$78.2975,$78.2975,$78.2975
02/19/2020,$78.2975,N/A,$78.2975,$78.2975,$78.2975
02/18/2020,$78.2975,2864,$77.85,$78.2975,$77.85
02/14/2020,$78.00,N/A,$78.00,$78.00,$78.00
02/13/2020,$78.00,500,$78.00,$78.00,$78.00
02/12/2020,$79.04,203,$79.04,$79.04,$79.04
02/11/2020,$79.75,5225,$80.9706,$80.9706,$79.75
02/10/2020,$79.34,1306,$80.445,$80.445,$79.30
02/07/2020,$80.15,3398,$80.30,$80.30,$80.15
02/06/2020,$79.94,318,$79.94,$79.94,$79.94
02/05/2020,$81.80,N/A,$81.80,$81.80,$81.80
02/04/2020,$81.80,2241,$81.50,$81.80,$80.25
02/03/2020,$79.95,302,$79.95,$79.95,$79.95
01/31/2020,$80.20,258,$80.20,$80.20,$80.20
01/30/2020,$79.8105,607,$79.8105,$79.8105,$79.8105
01/29/2020,$80.0068,358,$80.0068,$80.0068,$80.0068
01/28/2020,$79.25,N/A,$79.25,$79.25,$79.25
01/27/2020,$79.25,6982,$79.25,$79.25,$79.25
01/24/2020,$79.89,N/A,$79.89,$79.89,$79.89
01/23/2020,$79.89,N/A,$79.89,$79.89,$79.89
01/22/2020,$79.89,728,$79.85,$79.89,$79.85
01/21/2020,$81.6508,359,$80.69,$81.6508,$80.69
01/17/2020,$81.85,3706,$81.70,$81.85,$81.70
01/16/2020,$80.85,33590,$80.85,$80.85,$80.85
01/15/2020,$80.5375,7130,$80.275,$80.5375,$80.00
01/14/2020,$78.95,2222,$78.65,$78.95,$78.0607
01/13/2020,$80.00,1122,$80.2067,$80.2067,$80.00
01/10/2020,$80.00,1230,$80.6614,$80.6614,$80.00
01/09/2020,$81.049,3118,$80.4239,$81.2263,$80.4239
01/08/2020,$80.20,1537,$80.372,$80.372,$80.20
01/07/2020,$82.2054,14628,$82.2054,$82.2054,$82.2054
01/06/2020,$82.8025,N/A,$82.8025,$82.8025,$82.8025
01/03/2020,$82.8025,1071,$82.8025,$82.8025,$82.8025
01/02/2020,$82.30,3960,$82.55,$82.55,$82.30
12/31/2019,$82.775,143,$82.775,$82.775,$82.775
12/30/2019,$82.20,260,$82.20,$82.20,$82.20
12/27/2019,$83.10,2537,$83.1777,$83.6988,$82.44
12/26/2019,$83.95,100,$83.95,$83.95,$83.95
12/24/2019,$81.35,105609,$81.35,$81.35,$81.35
12/23/2019,$82.32,N/A,$82.32,$82.32,$82.32
12/20/2019,$82.32,765,$81.95,$82.32,$81.95
12/19/2019,$81.25,312,$81.25,$81.25,$81.25
12/18/2019,$81.34,6843,$82.2131,$82.6692,$81.34
12/17/2019,$81.25,1675,$81.266,$81.266,$80.95
12/16/2019,$82.44,N/A,$82.44,$82.44,$82.44
12/13/2019,$82.44,N/A,$82.44,$82.44,$82.44
12/12/2019,$82.44,N/A,$82.44,$82.44,$82.44
12/11/2019,$82.44,178,$82.44,$82.44,$82.44
12/10/2019,$81.45,N/A,$81.45,$81.45,$81.45
12/09/2019,$81.45,2856,$81.30,$81.45,$81.30
12/06/2019,$81.06,N/A,$81.06,$81.06,$81.06
12/05/2019,$81.06,N/A,$81.06,$81.06,$81.06
12/04/2019,$81.06,590,$81.10,$81.10,$81.06
12/03/2019,$81.59,3460,$80.21,$81.59,$80.21
12/02/2019,$81.00,9150,$81.05,$81.15,$81.00
11/29/2019,$81.45,N/A,$81.45,$81.45,$81.45
11/27/2019,$81.45,N/A,$81.45,$81.45,$81.45
11/26/2019,$81.45,2011,$81.65,$81.65,$81.45
11/25/2019,$81.30,23756,$82.7076,$82.7076,$81.30
11/22/2019,$82.5989,N/A,$82.5989,$82.5989,$82.5989
11/21/2019,$82.5989,N/A,$82.5989,$82.5989,$82.5989
11/20/2019,$82.5989,1462,$82.5989,$82.5989,$82.5989
11/19/2019,$83.00,N/A,$83.00,$83.00,$83.00
11/18/2019,$83.00,317,$83.00,$83.00,$83.00
11/15/2019,$83.61,N/A,$83.61,$83.61,$83.61
11/14/2019,$83.61,29545,$83.0345,$83.61,$82.644
11/13/2019,$82.5375,22855,$82.40,$82.5375,$82.40
11/12/2019,$81.09,N/A,$81.09,$81.09,$81.09
11/11/2019,$81.09,N/A,$81.09,$81.09,$81.09
11/08/2019,$81.09,N/A,$81.09,$81.09,$81.09
11/07/2019,$81.09,N/A,$81.09,$81.09,$81.09
11/06/2019,$81.09,N/A,$81.09,$81.09,$81.09
11/05/2019,$81.09,N/A,$81.09,$81.09,$81.09
11/04/2019,$81.09,108,$81.09,$81.09,$81.09
11/01/2019,$83.3228,N/A,$83.3228,$83.3228,$83.3228
10/31/2019,$83.3228,176,$83.3228,$83.3228,$83.3228
10/30/2019,$84.00,2247,$82.7511,$84.00,$82.7511
10/29/2019,$82.10,639,$82.10,$82.10,$82.10
10/28/2019,$82.96,380,$82.96,$82.96,$82.96
10/25/2019,$81.8768,N/A,$81.8768,$81.8768,$81.8768
10/24/2019,$81.8768,133,$81.8768,$81.8768,$81.8768
10/23/2019,$81.00,2580,$81.9871,$81.9871,$81.00
10/22/2019,$80.91,N/A,$80.91,$80.91,$80.91
10/21/2019,$80.91,N/A,$80.91,$80.91,$80.91
10/18/2019,$80.91,6332,$80.4462,$80.91,$80.4462
10/17/2019,$86.54,542,$86.54,$86.54,$86.54
10/16/2019,$85.30,N/A,$85.30,$85.30,$85.30
10/15/2019,$85.30,N/A,$85.30,$85.30,$85.30
10/14/2019,$85.30,N/A,$85.30,$85.30,$85.30
10/11/2019,$85.30,N/A,$85.30,$85.30,$85.30
10/10/2019,$85.30,N/A,$85.30,$85.30,$85.30
10/09/2019,$85.30,N/A,$85.30,$85.30,$85.30
10/08/2019,$85.30,115,$85.30,$85.30,$85.30
10/07/2019,$85.625,N/A,$85.625,$85.625,$85.625
10/04/2019,$85.625,2423,$85.40,$85.625,$85.40
10/03/2019,$84.10,N/A,$84.10,$84.10,$84.10
10/02/2019,$84.10,367,$85.51,$85.51,$84.10
10/01/2019,$87.1692,241,$87.1692,$87.1692,$87.1692
09/30/2019,$87.15,N/A,$87.15,$87.15,$87.15
09/27/2019,$87.15,2475,$87.40,$87.40,$87.15
09/26/2019,$85.44,N/A,$85.44,$85.44,$85.44
09/25/2019,$85.44,178,$85.44,$85.44,$85.44
09/24/2019,$90.06,227,$90.06,$90.06,$90.06
09/23/2019,$89.51,199,$89.51,$89.51,$89.51
09/20/2019,$88.36,N/A,$88.36,$88.36,$88.36
09/19/2019,$88.36,N/A,$88.36,$88.36,$88.36
09/18/2019,$88.36,N/A,$88.36,$88.36,$88.36
09/17/2019,$88.36,N/A,$88.36,$88.36,$88.36
09/16/2019,$88.36,212,$88.36,$88.36,$88.36
09/13/2019,$88.00,N/A,$88.00,$88.00,$88.00
09/12/2019,$88.00,N/A,$88.00,$88.00,$88.00
09/11/2019,$88.00,1686,$87.85,$88.00,$87.85
